level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
3150,-105.3,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3160,-105.32,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3170,-105.34,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3180,-105.36,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3190,-105.38,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3200,-105.4,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3210,-105.42,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3220,-105.44,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3230,-105.46,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3240,-105.48,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3250,-105.5,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3260,-105.52,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3270,-105.54,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3280,-105.56,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3290,-105.58,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3300,-105.6,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3310,-105.62,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3320,-105.64,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3330,-105.66,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3340,-105.68,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3350,-105.7,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3360,-105.72,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3370,-105.74,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3380,-105.76,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3390,-105.78,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3400,-105.8,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3410,-105.82,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3420,-105.84,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3430,-105.86,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3440,-105.88,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3450,-105.9,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3460,-105.92,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3470,-105.94,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3480,-105.96,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3490,-105.98,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3500,-106,-85,-64,-53,-43,-32,-21,-11,0,11,22,32,43
3510,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.98,32,43
3520,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.96,32,43
3530,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.94,32,43
3540,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.92,32,43
3550,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.9,32,43
3560,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.88,32,43
3570,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.86,32,43
3580,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.84,32,43
3590,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.82,32,43
3600,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.8,32,43
3610,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.78,32,43
3620,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.76,32,43
3630,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.74,32,43
3640,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.72,32,43
3650,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.7,32,43
3660,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.68,32,43
3670,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.66,32,43
3680,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.64,32,43
3690,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.62,32,43
3700,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.6,32,43
3710,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.58,32,43
3720,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.56,32,43
3730,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.54,32,43
3740,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.52,32,43
3750,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.5,32,43
3760,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.48,32,43
3770,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.46,32,43
3780,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.44,32,43
3790,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.42,32,43
3800,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.4,32,43
3810,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.38,32,43
3820,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.36,32,43
3830,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.34,32,43
3840,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.32,32,43
3850,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.3,32,43
3860,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.28,32,43
3870,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.26,32,43
3880,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.24,32,43
3890,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.22,32,43
3900,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.2,32,43
3910,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.18,32,43
3920,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.16,32,43
3930,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.14,32,43
3940,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.12,32,43
3950,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.1,32,43
3960,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.08,32,43
3970,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.06,32,43
3980,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.04,32,43
3990,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21.02,32,43
4000,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4010,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4020,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4030,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4040,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4050,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4060,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4070,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4080,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4090,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4100,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4110,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4120,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4130,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4140,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4150,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4160,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4170,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4180,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4190,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4200,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4210,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4220,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4230,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4240,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4250,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4260,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4270,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4280,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4290,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4300,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4310,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4320,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4330,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4340,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4350,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4360,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4370,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4380,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4390,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4400,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4410,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4420,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4430,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4440,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4450,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4460,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4470,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4480,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4490,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4500,-106,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4510,-106.02,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4520,-106.04,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4530,-106.06,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4540,-106.08,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4550,-106.1,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4560,-106.12,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4570,-106.14,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4580,-106.16,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4590,-106.18,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4600,-106.2,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4610,-106.22,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4620,-106.24,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4630,-106.26,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4640,-106.28,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4650,-106.3,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4660,-106.32,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4670,-106.34,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4680,-106.36,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4690,-106.38,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4700,-106.4,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4710,-106.42,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4720,-106.44,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4730,-106.46,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4740,-106.48,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4750,-106.5,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4760,-106.52,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4770,-106.54,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4780,-106.56,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4790,-106.58,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4800,-106.6,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4810,-106.62,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4820,-106.64,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4830,-106.66,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4840,-106.68,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4850,-106.7,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4860,-106.72,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4870,-106.74,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4880,-106.76,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4890,-106.78,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4900,-106.8,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4910,-106.82,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4920,-106.84,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4930,-106.86,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4940,-106.88,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4950,-106.9,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4960,-106.92,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4970,-106.94,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4980,-106.96,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
4990,-106.98,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
5000,-107,-85,-64,-53,-43,-32,-21,-11,0,11,21,32,43
5010,-107,-85.02,-64,-53.02,-43,-32,-21,-11,0,11,21,32,43
5020,-107,-85.04,-64,-53.04,-43,-32,-21,-11,0,11,21,32,43
5030,-107,-85.06,-64,-53.06,-43,-32,-21,-11,0,11,21,32,43
5040,-107,-85.08,-64,-53.08,-43,-32,-21,-11,0,11,21,32,43
5050,-107,-85.1,-64,-53.1,-43,-32,-21,-11,0,11,21,32,43
5060,-107,-85.12,-64,-53.12,-43,-32,-21,-11,0,11,21,32,43
5070,-107,-85.14,-64,-53.14,-43,-32,-21,-11,0,11,21,32,43
5080,-107,-85.16,-64,-53.16,-43,-32,-21,-11,0,11,21,32,43
5090,-107,-85.18,-64,-53.18,-43,-32,-21,-11,0,11,21,32,43
5100,-107,-85.2,-64,-53.2,-43,-32,-21,-11,0,11,21,32,43
5110,-107,-85.22,-64,-53.22,-43,-32,-21,-11,0,11,21,32,43
5120,-107,-85.24,-64,-53.24,-43,-32,-21,-11,0,11,21,32,43
5130,-107,-85.26,-64,-53.26,-43,-32,-21,-11,0,11,21,32,43
5140,-107,-85.28,-64,-53.28,-43,-32,-21,-11,0,11,21,32,43
5150,-107,-85.3,-64,-53.3,-43,-32,-21,-11,0,11,21,32,43
5160,-107,-85.32,-64,-53.32,-43,-32,-21,-11,0,11,21,32,43
5170,-107,-85.34,-64,-53.34,-43,-32,-21,-11,0,11,21,32,43
5180,-107,-85.36,-64,-53.36,-43,-32,-21,-11,0,11,21,32,43
5190,-107,-85.38,-64,-53.38,-43,-32,-21,-11,0,11,21,32,43
5200,-107,-85.4,-64,-53.4,-43,-32,-21,-11,0,11,21,32,43
5210,-107,-85.42,-64,-53.42,-43,-32,-21,-11,0,11,21,32,43
5220,-107,-85.44,-64,-53.44,-43,-32,-21,-11,0,11,21,32,43
5230,-107,-85.46,-64,-53.46,-43,-32,-21,-11,0,11,21,32,43
5240,-107,-85.48,-64,-53.48,-43,-32,-21,-11,0,11,21,32,43
5250,-107,-85.5,-64,-53.5,-43,-32,-21,-11,0,11,21,32,43
5260,-107,-85.52,-64,-53.52,-43,-32,-21,-11,0,11,21,32,43
5270,-107,-85.54,-64,-53.54,-43,-32,-21,-11,0,11,21,32,43
5280,-107,-85.56,-64,-53.56,-43,-32,-21,-11,0,11,21,32,43
5290,-107,-85.58,-64,-53.58,-43,-32,-21,-11,0,11,21,32,43
5300,-107,-85.6,-64,-53.6,-43,-32,-21,-11,0,11,21,32,43
5310,-107,-85.62,-64,-53.62,-43,-32,-21,-11,0,11,21,32,43
5320,-107,-85.64,-64,-53.64,-43,-32,-21,-11,0,11,21,32,43
5330,-107,-85.66,-64,-53.66,-43,-32,-21,-11,0,11,21,32,43
5340,-107,-85.68,-64,-53.68,-43,-32,-21,-11,0,11,21,32,43
5350,-107,-85.7,-64,-53.7,-43,-32,-21,-11,0,11,21,32,43
5360,-107,-85.72,-64,-53.72,-43,-32,-21,-11,0,11,21,32,43
5370,-107,-85.74,-64,-53.74,-43,-32,-21,-11,0,11,21,32,43
5380,-107,-85.76,-64,-53.76,-43,-32,-21,-11,0,11,21,32,43
5390,-107,-85.78,-64,-53.78,-43,-32,-21,-11,0,11,21,32,43
5400,-107,-85.8,-64,-53.8,-43,-32,-21,-11,0,11,21,32,43
5410,-107,-85.82,-64,-53.82,-43,-32,-21,-11,0,11,21,32,43
5420,-107,-85.84,-64,-53.84,-43,-32,-21,-11,0,11,21,32,43
5430,-107,-85.86,-64,-53.86,-43,-32,-21,-11,0,11,21,32,43
5440,-107,-85.88,-64,-53.88,-43,-32,-21,-11,0,11,21,32,43
5450,-107,-85.9,-64,-53.9,-43,-32,-21,-11,0,11,21,32,43
5460,-107,-85.92,-64,-53.92,-43,-32,-21,-11,0,11,21,32,43
5470,-107,-85.94,-64,-53.94,-43,-32,-21,-11,0,11,21,32,43
5480,-107,-85.96,-64,-53.96,-43,-32,-21,-11,0,11,21,32,43
5490,-107,-85.98,-64,-53.98,-43,-32,-21,-11,0,11,21,32,43
5500,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5510,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5520,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5530,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5540,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5550,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5560,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5570,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5580,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5590,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5600,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5610,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5620,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5630,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5640,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5650,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5660,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5670,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5680,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5690,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5700,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5710,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5720,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5730,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5740,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5750,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5760,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5770,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5780,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5790,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5800,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5810,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5820,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5830,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5840,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5850,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5860,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5870,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5880,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5890,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5900,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5910,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5920,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5930,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5940,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5950,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5960,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5970,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5980,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
5990,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6000,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6010,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6020,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6030,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6040,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6050,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6060,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6070,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6080,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6090,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6100,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6110,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6120,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6130,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6140,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6150,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6160,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6170,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6180,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6190,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6200,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6210,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6220,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6230,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6240,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6250,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6260,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6270,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6280,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6290,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6300,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6310,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6320,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6330,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6340,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6350,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6360,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6370,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6380,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6390,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6400,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6410,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6420,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6430,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6440,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6450,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6460,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6470,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6480,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6490,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6500,-107,-86,-64,-54,-43,-32,-21,-11,0,11,21,32,43
6510,-107.02,-86,-64.02,-54,-43,-32,-21,-11,0,11,21,32,43
6520,-107.04,-86,-64.04,-54,-43,-32,-21,-11,0,11,21,32,43
6530,-107.06,-86,-64.06,-54,-43,-32,-21,-11,0,11,21,32,43
6540,-107.08,-86,-64.08,-54,-43,-32,-21,-11,0,11,21,32,43
6550,-107.1,-86,-64.1,-54,-43,-32,-21,-11,0,11,21,32,43
6560,-107.12,-86,-64.12,-54,-43,-32,-21,-11,0,11,21,32,43
6570,-107.14,-86,-64.14,-54,-43,-32,-21,-11,0,11,21,32,43
6580,-107.16,-86,-64.16,-54,-43,-32,-21,-11,0,11,21,32,43
6590,-107.18,-86,-64.18,-54,-43,-32,-21,-11,0,11,21,32,43
6600,-107.2,-86,-64.2,-54,-43,-32,-21,-11,0,11,21,32,43
6610,-107.22,-86,-64.22,-54,-43,-32,-21,-11,0,11,21,32,43
6620,-107.24,-86,-64.24,-54,-43,-32,-21,-11,0,11,21,32,43
6630,-107.26,-86,-64.26,-54,-43,-32,-21,-11,0,11,21,32,43
6640,-107.28,-86,-64.28,-54,-43,-32,-21,-11,0,11,21,32,43
6650,-107.3,-86,-64.3,-54,-43,-32,-21,-11,0,11,21,32,43
6660,-107.32,-86,-64.32,-54,-43,-32,-21,-11,0,11,21,32,43
6670,-107.34,-86,-64.34,-54,-43,-32,-21,-11,0,11,21,32,43
6680,-107.36,-86,-64.36,-54,-43,-32,-21,-11,0,11,21,32,43
6690,-107.38,-86,-64.38,-54,-43,-32,-21,-11,0,11,21,32,43
6700,-107.4,-86,-64.4,-54,-43,-32,-21,-11,0,11,21,32,43
6710,-107.42,-86,-64.42,-54,-43,-32,-21,-11,0,11,21,32,43
6720,-107.44,-86,-64.44,-54,-43,-32,-21,-11,0,11,21,32,43
6730,-107.46,-86,-64.46,-54,-43,-32,-21,-11,0,11,21,32,43
6740,-107.48,-86,-64.48,-54,-43,-32,-21,-11,0,11,21,32,43
